accuracy,loss,val_accuracy,val_loss
170, 0.9659782648086548,161, 0.46992361545562744,65, 0.9660574197769165,161, 0.41936632990837097
152, 0.9654347896575928,194, 0.471035897731781,16, 0.965187132358551,194, 0.42402520775794983
87, 0.9653260707855225,191, 0.47591403126716614,24, 0.965187132358551,185, 0.424166202545166
102, 0.9652174115180969,183, 0.4761142432689667,25, 0.965187132358551,198, 0.427909791469574
145, 0.9652174115180969,185, 0.47661080956459045,26, 0.965187132358551,183, 0.4295872747898102
45, 0.9651086926460266,154, 0.47690001130104065,27, 0.965187132358551,191, 0.42973408102989197
47, 0.9651086926460266,174, 0.47727155685424805,29, 0.965187132358551,195, 0.4305943548679352
50, 0.9651086926460266,156, 0.4782027006149292,32, 0.965187132358551,187, 0.43244585394859314
98, 0.9651086926460266,198, 0.4783730208873749,36, 0.965187132358551,155, 0.43265584111213684
128, 0.9651086926460266,171, 0.47841909527778625,47, 0.965187132358551,199, 0.433106392621994
146, 0.9651086926460266,155, 0.47871947288513184,49, 0.965187132358551,174, 0.43552181124687195
48, 0.9649999737739563,182, 0.4788269102573395,53, 0.965187132358551,154, 0.4362598955631256
78, 0.9649999737739563,51, 0.47896721959114075,55, 0.965187132358551,182, 0.436418354511261
81, 0.9649999737739563,129, 0.4790041744709015,58, 0.965187132358551,124, 0.4377378821372986
127, 0.9649999737739563,176, 0.47920680046081543,61, 0.965187132358551,173, 0.4378087520599365
168, 0.9649999737739563,199, 0.4793285131454468,68, 0.965187132358551,192, 0.43820053339004517
91, 0.9648913145065308,195, 0.4793299436569214,81, 0.965187132358551,129, 0.43896248936653137
107, 0.9648913145065308,128, 0.4803368151187897,82, 0.965187132358551,176, 0.43925896286964417
194, 0.9648913145065308,124, 0.48067155480384827,83, 0.965187132358551,168, 0.43960604071617126
68, 0.9647825956344604,186, 0.4806819558143616,84, 0.965187132358551,177, 0.4399661719799042
79, 0.9647825956344604,184, 0.4808128774166107,92, 0.965187132358551,140, 0.4402799904346466
93, 0.9647825956344604,89, 0.48095452785491943,94, 0.965187132358551,186, 0.44048142433166504
94, 0.9647825956344604,153, 0.4810725152492523,95, 0.965187132358551,181, 0.44091853499412537
95, 0.9647825956344604,192, 0.48111259937286377,100, 0.965187132358551,193, 0.44096609950065613
113, 0.9647825956344604,99, 0.48137640953063965,102, 0.965187132358551,158, 0.4418010413646698
124, 0.9647825956344604,168, 0.4813833236694336,103, 0.965187132358551,169, 0.44209611415863037
150, 0.9647825956344604,112, 0.4815938174724579,106, 0.965187132358551,196, 0.44227561354637146
157, 0.9647825956344604,159, 0.4815964102745056,107, 0.965187132358551,171, 0.44246551394462585
169, 0.9647825956344604,173, 0.48172590136528015,108, 0.965187132358551,156, 0.4430433511734009
178, 0.9647825956344604,193, 0.48174920678138733,112, 0.965187132358551,139, 0.44332146644592285
34, 0.9646739363670349,86, 0.48192256689071655,113, 0.965187132358551,184, 0.44381463527679443
56, 0.9646739363670349,187, 0.4819897413253784,114, 0.965187132358551,128, 0.443814754486084
64, 0.9646739363670349,188, 0.4825124740600586,116, 0.965187132358551,197, 0.4445721507072449
65, 0.9646739363670349,94, 0.48252642154693604,118, 0.965187132358551,89, 0.4452579915523529
103, 0.9646739363670349,140, 0.4826870262622833,125, 0.965187132358551,188, 0.4454180896282196
110, 0.9646739363670349,109, 0.48268985748291016,126, 0.965187132358551,167, 0.44542059302330017
114, 0.9646739363670349,63, 0.4836333394050598,128, 0.965187132358551,150, 0.44610315561294556
115, 0.9646739363670349,177, 0.4840252995491028,129, 0.965187132358551,99, 0.446506530046463
119, 0.9646739363670349,181, 0.48488834500312805,130, 0.965187132358551,51, 0.44713276624679565
131, 0.9646739363670349,169, 0.4851468503475189,135, 0.965187132358551,159, 0.447631299495697
147, 0.9646739363670349,158, 0.48560357093811035,138, 0.965187132358551,153, 0.4481894373893738
160, 0.9646739363670349,151, 0.4856621026992798,139, 0.965187132358551,148, 0.4481942653656006
181, 0.9646739363670349,119, 0.4856788218021393,142, 0.965187132358551,149, 0.44850316643714905
184, 0.9646739363670349,105, 0.48585745692253113,147, 0.965187132358551,170, 0.44907286763191223
25, 0.9645652174949646,139, 0.48588326573371887,148, 0.965187132358551,165, 0.44957423210144043
42, 0.9645652174949646,167, 0.4859619140625,150, 0.965187132358551,132, 0.44982361793518066
66, 0.9645652174949646,197, 0.4862290918827057,152, 0.965187132358551,134, 0.45007410645484924
73, 0.9645652174949646,170, 0.48636654019355774,155, 0.965187132358551,86, 0.45025476813316345
129, 0.9645652174949646,113, 0.48645541071891785,157, 0.965187132358551,110, 0.4503072500228882
134, 0.9645652174949646,196, 0.4864826798439026,160, 0.965187132358551,119, 0.4503180682659149
139, 0.9645652174949646,110, 0.4865533709526062,161, 0.965187132358551,109, 0.4505583941936493
163, 0.9645652174949646,91, 0.48666346073150635,162, 0.965187132358551,190, 0.45083606243133545
171, 0.9645652174949646,160, 0.48681822419166565,165, 0.965187132358551,94, 0.4508587718009949
199, 0.9645652174949646,141, 0.48691657185554504,168, 0.965187132358551,146, 0.4511025547981262
60, 0.9644564986228943,122, 0.48731550574302673,169, 0.965187132358551,125, 0.4513559937477112
71, 0.9644564986228943,132, 0.4873430132865906,172, 0.965187132358551,113, 0.45161283016204834
72, 0.9644564986228943,137, 0.4873916208744049,175, 0.965187132358551,157, 0.4523090720176697
77, 0.9644564986228943,22, 0.48747724294662476,176, 0.965187132358551,172, 0.45282232761383057
116, 0.9644564986228943,36, 0.48764070868492126,180, 0.965187132358551,151, 0.4529753625392914
121, 0.9644564986228943,134, 0.4876454770565033,181, 0.965187132358551,180, 0.45301738381385803
122, 0.9644564986228943,147, 0.48766207695007324,184, 0.965187132358551,160, 0.4532366693019867
125, 0.9644564986228943,85, 0.4877510368824005,190, 0.965187132358551,141, 0.45328670740127563
142, 0.9644564986228943,66, 0.48816055059432983,192, 0.965187132358551,127, 0.4539340138435364
153, 0.9644564986228943,104, 0.4882170259952545,196, 0.965187132358551,123, 0.4546608030796051
155, 0.9644564986228943,149, 0.4882952570915222,11, 0.9643167853355408,152, 0.45477890968322754
156, 0.9644564986228943,125, 0.4884335696697235,12, 0.9643167853355408,147, 0.4547962248325348
165, 0.9644564986228943,150, 0.48851510882377625,13, 0.9643167853355408,163, 0.4553636908531189
174, 0.9644564986228943,68, 0.48873913288116455,14, 0.9643167853355408,137, 0.4554782807826996
182, 0.9644564986228943,27, 0.4887869358062744,19, 0.9643167853355408,178, 0.4558851420879364
185, 0.9644564986228943,97, 0.4887877404689789,28, 0.9643167853355408,131, 0.4559439420700073
197, 0.9644564986228943,75, 0.48880499601364136,30, 0.9643167853355408,138, 0.4566011428833008
27, 0.9643478393554688,79, 0.48894456028938293,31, 0.9643167853355408,135, 0.45688489079475403
37, 0.9643478393554688,148, 0.4889577329158783,33, 0.9643167853355408,143, 0.4568920135498047
55, 0.9643478393554688,165, 0.4892173707485199,34, 0.9643167853355408,162, 0.45696017146110535
63, 0.9643478393554688,143, 0.48939454555511475,35, 0.9643167853355408,179, 0.45710524916648865
88, 0.9643478393554688,90, 0.48939552903175354,37, 0.9643167853355408,122, 0.45722323656082153
108, 0.9643478393554688,172, 0.48969802260398865,38, 0.9643167853355408,144, 0.457588791847229
111, 0.9643478393554688,146, 0.48990318179130554,42, 0.9643167853355408,105, 0.45762795209884644
141, 0.9643478393554688,96, 0.4899306893348694,43, 0.9643167853355408,104, 0.4576948881149292
148, 0.9643478393554688,127, 0.4901699423789978,45, 0.9643167853355408,121, 0.4578620493412018
149, 0.9643478393554688,57, 0.49017396569252014,46, 0.9643167853355408,114, 0.4578675627708435
151, 0.9643478393554688,178, 0.4902404248714447,48, 0.9643167853355408,166, 0.45894715189933777
172, 0.9643478393554688,138, 0.49024897813796997,51, 0.9643167853355408,112, 0.4589706063270569
177, 0.9643478393554688,121, 0.49050372838974,52, 0.9643167853355408,80, 0.4592004716396332
15, 0.9642391204833984,67, 0.4906626343727112,54, 0.9643167853355408,90, 0.4596932530403137
24, 0.9642391204833984,111, 0.4908396303653717,56, 0.9643167853355408,66, 0.46014294028282166
32, 0.9642391204833984,76, 0.4909071922302246,57, 0.9643167853355408,83, 0.46028804779052734
33, 0.9642391204833984,4, 0.49100548028945923,62, 0.9643167853355408,145, 0.46033257246017456
36, 0.9642391204833984,114, 0.49117571115493774,63, 0.9643167853355408,175, 0.46038201451301575
44, 0.9642391204833984,56, 0.49131321907043457,64, 0.9643167853355408,96, 0.46053463220596313
51, 0.9642391204833984,190, 0.4913236200809479,66, 0.9643167853355408,107, 0.460621178150177
57, 0.9642391204833984,180, 0.49132707715034485,67, 0.9643167853355408,102, 0.46063196659088135
75, 0.9642391204833984,53, 0.4914124608039856,69, 0.9643167853355408,111, 0.4610227644443512
76, 0.9642391204833984,162, 0.49149200320243835,70, 0.9643167853355408,67, 0.46123629808425903
84, 0.9642391204833984,83, 0.4915340542793274,71, 0.9643167853355408,142, 0.4619310200214386
99, 0.9642391204833984,166, 0.49158766865730286,72, 0.9643167853355408,133, 0.4622485041618347
109, 0.9642391204833984,100, 0.4916064441204071,73, 0.9643167853355408,63, 0.4622630178928375
126, 0.9642391204833984,157, 0.4917016625404358,74, 0.9643167853355408,85, 0.46234774589538574
133, 0.9642391204833984,163, 0.49194037914276123,76, 0.9643167853355408,79, 0.4628635346889496
154, 0.9642391204833984,60, 0.492087721824646,78, 0.9643167853355408,97, 0.46329906582832336
166, 0.9642391204833984,131, 0.4924493730068207,86, 0.9643167853355408,75, 0.4636476933956146
188, 0.9642391204833984,152, 0.49272269010543823,87, 0.9643167853355408,120, 0.46393007040023804
191, 0.9642391204833984,80, 0.49272847175598145,88, 0.9643167853355408,92, 0.46405863761901855
192, 0.9642391204833984,179, 0.4928339421749115,89, 0.9643167853355408,91, 0.4641498923301697
193, 0.9642391204833984,126, 0.4929291009902954,91, 0.9643167853355408,57, 0.46422070264816284
195, 0.9642391204833984,175, 0.4929672181606293,93, 0.9643167853355408,36, 0.46453091502189636
16, 0.9641304612159729,32, 0.49327805638313293,96, 0.9643167853355408,101, 0.4650912880897522
