0.195918367346939,0.00816326530612245,0,0.0122448979591837,0.0571428571428571,0.00408163265306122,0.0693877551020408,0.551020408163265,0.0816326530612245,0.0163265306122449,0,0.00408163265306122,0.00408163265306122,0,0,0.00816326530612245,0.00408163265306122,0,0,0,0,0,0,0.00408163265306122,0.0530612244897959,0.00816326530612245,0,0.00816326530612245,0,0,0,0.0122448979591837,0.0122448979591837,0,0,0,0.00408163265306122,0,0.00816326530612245,0.0693877551020408,0,0,0,0,0,0,0,0,0.00816326530612245,0,0,0,0.0163265306122449,0,0.00816326530612245,0.0693877551020408,0.457142857142857,0.0653061224489796,0,0.0816326530612245,0.00816326530612245,0,0.0204081632653061,0.159183673469388,0
0.175510204081633,0,0,0.0204081632653061,0.0612244897959184,0.00408163265306122,0.0693877551020408,0.551020408163265,0.0857142857142857,0.00408163265306122,0,0.00408163265306122,0,0,0,0.0163265306122449,0,0,0,0,0,0,0,0,0.0612244897959184,0.00408163265306122,0,0.0122448979591837,0,0,0,0.00408163265306122,0.0244897959183673,0,0,0,0.0122448979591837,0,0,0.0612244897959184,0.00408163265306122,0,0,0,0,0,0,0,0.00816326530612245,0,0,0,0,0,0.00816326530612245,0.0693877551020408,0.506122448979592,0.0653061224489796,0.00816326530612245,0.0693877551020408,0.0122448979591837,0,0.0163265306122449,0.151020408163265,0
0.2,0.0122448979591837,0,0.00816326530612245,0.0816326530612245,0,0.0571428571428571,0.428571428571429,0.0857142857142857,0.00816326530612245,0,0.00408163265306122,0,0,0.00408163265306122,0.0122448979591837,0.00408163265306122,0,0,0,0,0,0,0.00408163265306122,0.0653061224489796,0.00816326530612245,0,0.0244897959183673,0,0,0,0.00408163265306122,0.0122448979591837,0,0,0,0.00816326530612245,0,0.00816326530612245,0.0653061224489796,0.00408163265306122,0,0,0,0,0,0,0,0,0,0,0,0.00408163265306122,0,0.0163265306122449,0.0775510204081633,0.555102040816327,0.073469387755102,0,0.0653061224489796,0,0,0.00816326530612245,0.179591836734694,0
0.208163265306122,0.0122448979591837,0,0.00408163265306122,0.073469387755102,0,0.0653061224489796,0.448979591836735,0.0816326530612245,0.0204081632653061,0,0.0204081632653061,0,0,0,0.00408163265306122,0,0,0,0,0,0,0,0,0.0571428571428571,0.00408163265306122,0,0,0,0,0.00408163265306122,0.0204081632653061,0.0204081632653061,0,0,0,0.00408163265306122,0,0.0285714285714286,0.0653061224489796,0,0,0,0.00408163265306122,0,0,0,0.00408163265306122,0,0.00408163265306122,0,0,0.0122448979591837,0,0.0163265306122449,0.073469387755102,0.497959183673469,0.0571428571428571,0.00408163265306122,0.0816326530612245,0.00408163265306122,0,0.0163265306122449,0.171428571428571,0
0.195918367346939,0.0285714285714286,0,0.00816326530612245,0.0897959183673469,0,0.0489795918367347,0.457142857142857,0.073469387755102,0.0122448979591837,0,0.00816326530612245,0,0,0.00408163265306122,0.0122448979591837,0,0,0,0,0.00408163265306122,0,0,0.00408163265306122,0.0693877551020408,0.00816326530612245,0,0.0204081632653061,0,0,0,0.0122448979591837,0.0204081632653061,0,0,0,0.0122448979591837,0,0.0204081632653061,0.0571428571428571,0.0122448979591837,0,0,0,0,0,0,0,0.0122448979591837,0,0,0,0.00816326530612245,0,0.00816326530612245,0.0816326530612245,0.428571428571429,0.0653061224489796,0.00408163265306122,0.0857142857142857,0.00408163265306122,0,0.0285714285714286,0.183673469387755,0
0.195918367346939,0.0204081632653061,0,0.0163265306122449,0.0653061224489796,0.00408163265306122,0.0693877551020408,0.363265306122449,0.0897959183673469,0.00408163265306122,0,0.0163265306122449,0,0,0,0.0163265306122449,0,0,0,0,0,0,0,0.00408163265306122,0.0612244897959184,0.00408163265306122,0,0.0163265306122449,0,0,0,0.0163265306122449,0.0204081632653061,0,0,0,0.0204081632653061,0,0.0122448979591837,0.0693877551020408,0.00408163265306122,0,0,0,0,0,0,0,0.0122448979591837,0,0,0,0.00816326530612245,0,0.00816326530612245,0.0693877551020408,0.546938775510204,0.0612244897959184,0.00408163265306122,0.0857142857142857,0.0122448979591837,0,0.0244897959183673,0.16734693877551,0
0.191836734693878,0.0204081632653061,0,0.00816326530612245,0.0857142857142857,0,0.0653061224489796,0.436734693877551,0.0857142857142857,0,0.00408163265306122,0.00816326530612245,0,0,0,0.00816326530612245,0,0,0,0,0,0,0,0,0.0693877551020408,0.0122448979591837,0,0.00816326530612245,0,0,0.00408163265306122,0.0163265306122449,0.0122448979591837,0,0,0,0.00816326530612245,0,0.00816326530612245,0.0775510204081633,0.00408163265306122,0,0,0,0,0,0,0,0.0122448979591837,0,0,0,0,0,0.00408163265306122,0.073469387755102,0.506122448979592,0.0653061224489796,0.00408163265306122,0.0979591836734694,0.0163265306122449,0,0.00408163265306122,0.171428571428571,0
0.212244897959184,0.0244897959183673,0,0.0122448979591837,0.0979591836734694,0.00408163265306122,0.0653061224489796,0.46530612244898,0.0775510204081633,0.0122448979591837,0.00408163265306122,0.00816326530612245,0,0,0,0.00816326530612245,0,0,0,0,0,0,0,0,0.0653061224489796,0.0122448979591837,0,0.0326530612244898,0,0,0.00816326530612245,0.0122448979591837,0.0244897959183673,0,0,0,0.0244897959183673,0,0.00408163265306122,0.0816326530612245,0.00816326530612245,0,0,0,0,0,0,0,0.00408163265306122,0,0,0,0.0122448979591837,0,0.0163265306122449,0.0693877551020408,0.342857142857143,0.0571428571428571,0,0.0938775510204082,0,0,0.0204081632653061,0.208163265306122,0
0.187755102040816,0.0163265306122449,0,0.0122448979591837,0.0816326530612245,0.00408163265306122,0.0653061224489796,0.542857142857143,0.0612244897959184,0.00408163265306122,0,0.0204081632653061,0,0,0,0.0122448979591837,0,0,0,0,0,0,0,0.00408163265306122,0.073469387755102,0.00816326530612245,0.00408163265306122,0.00408163265306122,0,0,0,0.0244897959183673,0.0122448979591837,0,0,0.00408163265306122,0.00408163265306122,0.00408163265306122,0.00408163265306122,0.0693877551020408,0.00408163265306122,0,0,0,0,0,0,0.00408163265306122,0.00408163265306122,0,0,0.00408163265306122,0.0122448979591837,0,0.00408163265306122,0.0816326530612245,0.469387755102041,0.0571428571428571,0,0.0530612244897959,0.00408163265306122,0,0.00816326530612245,0.159183673469388,0
0.191836734693878,0.0163265306122449,0,0.00408163265306122,0.0571428571428571,0.00408163265306122,0.0816326530612245,0.493877551020408,0.0857142857142857,0.0285714285714286,0,0.0122448979591837,0.00408163265306122,0,0,0.00408163265306122,0.00408163265306122,0,0,0,0,0,0.00408163265306122,0,0.0530612244897959,0.00408163265306122,0,0,0,0,0,0.0122448979591837,0.0244897959183673,0.00408163265306122,0,0,0.00408163265306122,0,0.00816326530612245,0.0612244897959184,0,0,0,0,0,0,0,0,0,0,0,0,0.0163265306122449,0,0.0204081632653061,0.0857142857142857,0.473469387755102,0.0571428571428571,0,0.073469387755102,0,0,0.0285714285714286,0.171428571428571,0
