7.633378697867423e-11,0.0
5.920486549398932e-11,0.0
9.138820913349925e-11,0.0
1.1634783003543205e-10,0.0
6.659448736633491e-11,0.0
9.078001442661333e-11,0.0
7.65523513246376e-11,0.0
1.0242066031991626e-10,0.0
9.43911694332568e-11,0.0
8.566361760107585e-11,0.0
9.305008113804429e-11,0.0
9.168772048007182e-11,0.0
7.570687346817437e-11,0.0
1.0270368261220472e-10,0.0
1.1726260074050748e-10,0.0
9.880879096081386e-11,0.0
8.067094966041639e-11,0.0
9.36362887981696e-11,0.0
8.213533401777639e-11,0.0
7.530007432596342e-11,0.0
1.0397060186211268e-10,0.0
1.0779571189497502e-10,0.0
6.312218628566091e-11,0.0
1.1178007778144391e-10,0.0
1.1936202692332814e-10,0.0
8.102386112465933e-11,0.0
9.669621837991852e-11,0.0
7.151295824046941e-11,0.0
1.1266014098083881e-10,0.0
1.0957131779647932e-10,0.0
1.2110407130130427e-10,0.0
9.937028400313996e-11,0.0
7.274805660725113e-11,0.0
1.0726461452616513e-10,0.0
7.096725704908602e-11,0.0
8.720794116725758e-11,0.0
8.138170166619662e-11,0.0
9.939791786038877e-11,0.0
1.4667694136490593e-10,0.0
7.883174559486038e-11,0.0
9.852857157170922e-11,0.0
9.054551181721188e-11,0.0
8.4336946216772e-11,0.0
8.697593664554032e-11,0.0
8.180311645252296e-11,0.0
1.0660308910768697e-10,0.0
8.2887031346175e-11,0.0
1.1624525266177727e-10,0.0
8.048250338362361e-11,0.0
1.1951207877321396e-10,0.0
7.18432335772994e-11,0.0
8.009829081814437e-11,0.0
9.087338160037596e-11,0.0
7.062019355145969e-11,0.0
9.87357523943859e-11,0.0
1.0095297572144771e-10,0.0
1.0518378561488648e-10,0.0
8.841575287186404e-11,0.0
1.1244959236304346e-10,0.0
1.1758300810717394e-10,0.0
2.5793982026224083e-10,0.0
1.0697666437426556e-10,0.0
1.1331385295941155e-10,0.0
1.0020507061048632e-10,0.0
9.91149169209486e-11,0.0
9.160512116580069e-11,0.0
9.569450274720399e-11,0.0
9.990266667370309e-11,0.0
7.814141486513577e-11,0.0
7.929863115404016e-11,0.0
7.964667369609344e-11,0.0
9.986000095768979e-11,0.0
1.1587603058611442e-10,0.0
1.0555723711112645e-10,0.0
8.443922516657273e-11,0.0
1.2244534779711576e-10,0.0
7.052921418837047e-11,0.0
1.0539547894228173e-10,0.0
9.36428044150015e-11,0.0
9.162429413073154e-11,0.0
1.0856569606036586e-10,0.0
1.1970091865400056e-10,0.0
6.153719357864435e-11,0.0
1.0667949544857272e-10,0.0
9.331162980367681e-11,0.0
1.1305424948978516e-10,0.0
1.1595473975490394e-10,0.0
1.1276971065236852e-10,0.0
7.041597883243332e-11,0.0
1.2164272275346955e-10,0.0
1.2063237986882464e-10,0.0
1.0451140626258752e-10,0.0
1.0353615649938878e-10,0.0
8.236150113062524e-11,0.0
1.0289864552591412e-10,0.0
1.0032975764995664e-10,0.0
9.631229958410121e-11,0.0
6.932169778420487e-11,0.0
1.0033962052790912e-10,0.0
9.819646551122874e-11,0.0
8.09797460475757e-11,0.0
8.62843219792801e-11,0.0
8.110853371749613e-11,0.0
9.578861472877507e-11,0.0
7.55462355887397e-11,0.0
1.1300736073589529e-10,0.0
9.426092149606392e-11,0.0
9.76732842791297e-11,0.0
8.607712829966822e-11,0.0
7.535145920745027e-11,0.0
1.0006654713577274e-10,0.0
8.103921762119958e-11,0.0
8.167613884972385e-11,0.0
9.891588323259877e-11,0.0
9.552077786731825e-11,0.0
1.114319061794533e-10,0.0
1.1469787707290792e-10,0.0
6.886676910603975e-11,0.0
1.1558069024393786e-10,0.0
8.998586157471373e-11,0.0
9.070924295262778e-11,0.0
8.673541671728966e-11,0.0
1.1370263607533323e-10,0.0
1.2639511713736398e-10,0.0
9.283340708088464e-11,0.0
1.3943565589952704e-10,0.0
1.173879317192452e-10,0.0
8.732423162729212e-11,0.0
7.929148376414234e-11,0.0
8.521306369054654e-11,0.0
8.208640959670748e-11,0.0
7.22739021144411e-11,0.0
6.398493508891987e-11,0.0
1.124270741601122e-10,0.0
8.699907809858271e-11,0.0
7.200320954326097e-11,0.0
1.0443056497784409e-10,0.0
1.085236798689387e-10,0.0
9.236796574741165e-11,0.0
1.0766488105004524e-10,0.0
1.1241428321669176e-10,0.0
1.0810400801502852e-10,0.0
7.817856672819143e-11,0.0
9.053250859221564e-11,0.0
7.393801475232162e-11,0.0
7.577616902055238e-11,0.0
7.919682036200418e-11,0.0
1.0374215247561604e-10,0.0
1.0194522222881463e-10,0.0
1.1506680539891852e-10,0.0
8.510102995331126e-11,0.0
1.288056208869358e-10,0.0
1.0527863354380977e-10,0.0
7.654339735123875e-11,0.0
8.815743413294774e-11,0.0
1.0929018352813457e-10,0.0
1.0439902834580707e-10,0.0
7.989696643256712e-11,0.0
1.1316055395651585e-10,0.0
1.1400760820688431e-10,0.0
7.397088495584638e-11,0.0
1.2759526697228394e-10,0.0
8.540553808642821e-11,0.0
9.907905659782689e-11,0.0
1.0476669906858102e-10,0.0
8.573095314296674e-11,0.0
7.60613229773404e-11,0.0
1.409338000125297e-10,0.0
9.041156953511879e-11,0.0
1.1525988286189375e-10,0.0
1.158387152051575e-10,0.0
1.0261363042075479e-10,0.0
7.137271946629848e-11,0.0
1.175300708263543e-10,0.0
9.825681732638004e-11,0.0
7.843477565882907e-11,0.0
9.321648086587708e-11,0.0
1.2042210241971937e-10,0.0
8.762234403096733e-11,0.0
8.744690510984954e-11,0.0
1.1413303851283984e-10,0.0
1.0546002650772696e-10,0.0
8.53837034769638e-11,0.0
1.0465250003026948e-10,0.0
1.0299166452011004e-10,0.0
9.809232061629889e-11,0.0
1.124566097035104e-10,0.0
9.696963817169058e-11,0.0
1.1469743045618892e-10,0.0
9.493276631934636e-11,0.0
1.0060528326673173e-10,0.0
9.013759742675093e-11,0.0
1.0210482775530625e-10,0.0
9.908996462161129e-11,0.0
1.0301614567717745e-10,0.0
1.1962146555017164e-10,0.0
7.386738819831843e-11,0.0
9.959053020970157e-11,0.0
8.556520811694908e-11,0.0
7.012908500185634e-11,0.0
1.0092302799655266e-10,0.0
8.562104396436676e-11,0.0
1.0258013076133093e-10,0.0
9.92750862871472e-11,0.0
8.339169791533343e-11,0.0
8.468165742542707e-11,0.0
8.317331745854141e-11,0.0
1.0855715094236304e-10,0.0
1.2577974292520112e-10,0.0
8.797257586442499e-11,0.0
8.48811863554371e-11,0.0
9.97947820120077e-11,0.0
1.093386093852738e-10,0.0
1.121825378272024e-10,0.0
9.501336043102159e-11,0.0
1.1872819103682904e-10,0.0
1.0789822744479168e-10,0.0
9.129455052941692e-11,0.0
8.083943370640638e-11,0.0
4.95261273792298e-11,0.0
7.937067593663264e-11,0.0
1.2143074413741603e-10,0.0
8.011319989224599e-11,0.0
6.076590672702777e-11,0.0
1.1387975221360137e-10,0.0
8.440262046944046e-11,0.0
9.247541674511221e-11,0.0
8.997555064898392e-11,0.0
1.0735782326972419e-10,0.0
9.58652161460638e-11,0.0
1.024499877353414e-10,0.0
1.0501867439165106e-10,0.0
1.0953742544960738e-10,0.0
1.0670340636942221e-10,0.0
5.998307330774267e-11,0.0
7.245939323964227e-11,0.0
1.121069830854304e-10,0.0
9.685478534768793e-11,0.0
8.851454366433364e-11,0.0
8.845454899853597e-11,0.0
1.02560051583611e-10,0.0
7.95956551279897e-11,0.0
1.1780850119992538e-10,0.0
1.0118478234949862e-10,0.0
8.358652209876732e-11,0.0
1.2259199270580132e-10,0.0
1.2217086065955911e-10,0.0
9.83559921924557e-11,0.0
9.531189918523696e-11,0.0
1.2086038454195204e-10,0.0
8.682704745063186e-11,0.0
1.04603195321103e-10,0.0
1.1252026508709153e-10,0.0
1.1437184120303139e-10,0.0
1.156975467811218e-10,0.0
7.885085156760459e-11,0.0
1.1269555908296311e-10,0.0
8.232944106208292e-11,0.0
7.282189431451562e-11,0.0
9.519636764412996e-11,0.0
1.0931849430012612e-10,0.0
9.110710540426335e-11,0.0
1.0666375811347077e-10,0.0
1.0848182318858823e-10,0.0
9.508490884205625e-11,0.0
7.140879638263808e-11,0.0
1.1597560344943473e-10,0.0
9.345480768042996e-11,0.0
1.042653297576476e-10,0.0
8.601250712277799e-11,0.0
9.60414577937252e-11,0.0
9.997827491831972e-11,0.0
1.0305859217739003e-10,0.0
1.372915180941073e-10,0.0
9.857807295497766e-11,0.0
8.619141077604163e-11,0.0
5.875572825404478e-11,0.0
1.0103806263618665e-10,0.0
8.983175747796242e-11,0.0
8.229060507795685e-11,0.0
7.749953459218871e-11,0.0
9.868215225182478e-11,0.0
1.1497210094930946e-10,0.0
9.826536269003003e-11,0.0
8.856471800092139e-11,0.0
1.0374806156736671e-10,0.0
8.260412619803175e-11,0.0
1.004137821854869e-10,0.0
9.415908888528756e-11,0.0
1.191398104448304e-10,0.0
1.0380526250689645e-10,0.0
1.2244651077276274e-10,0.0
1.0549591671925199e-10,0.0
1.2521603165600874e-10,0.0
1.0199947382752743e-10,0.0
1.0524273222538635e-10,0.0
1.3340038459927236e-10,0.0
1.1733645038046062e-10,0.0
8.999901058660366e-11,0.0
1.1328848898091996e-10,0.0
8.535400519584739e-11,0.0
8.876212057402189e-11,0.0
1.0918424609625388e-10,0.0
6.971306540065314e-11,0.0
1.0394411918500281e-10,0.0
1.0288669238494371e-10,0.0
9.326440596246789e-11,0.0
8.073278560480784e-11,0.0
7.844269674144383e-11,0.0
9.112270103030456e-11,0.0
1.194438350344384e-10,0.0
7.388257239822291e-11,0.0
8.030941410838867e-11,0.0
1.0290059159895025e-10,0.0
9.355032951356822e-11,0.0
1.3052825763785185e-10,0.0
7.736865394982649e-11,0.0
1.0575472631791839e-10,0.0
6.007803218111e-11,0.0
1.0657685145675106e-10,0.0
9.237806817532212e-11,0.0
1.1415519361659009e-10,0.0
7.082011965155107e-11,0.0
8.30269388053362e-11,0.0
8.696502069779552e-11,0.0
1.1646564265768233e-10,0.0
1.065531386548478e-10,0.0
7.300315326286939e-11,0.0
1.1464965026506494e-10,0.0
7.779898077487361e-11,0.0
9.460655210434462e-11,0.0
1.147180674875022e-10,0.0
7.754278696413505e-11,0.0
1.390258949659885e-10,0.0
9.286552049069799e-11,0.0
8.278938418772059e-11,0.0
1.1002478182668942e-10,0.0
9.242941525226734e-11,0.0
1.218721790509667e-10,0.0
8.324598720009111e-11,0.0
8.756487503148157e-11,0.0
8.371147948053873e-11,0.0
1.0738814514511143e-10,0.0
9.496965671181738e-11,0.0
9.348800207198918e-11,0.0
9.609066236457076e-11,0.0
9.891356651260667e-11,0.0
9.044795153026767e-11,0.0
1.1934053865074923e-10,0.0
7.746269920641297e-11,0.0
1.1518702281993293e-10,0.0
9.298197479016522e-11,0.0
7.681922498313951e-11,0.0
9.65213764783738e-11,0.0
1.1264381099487048e-10,0.0
1.0044161896672234e-10,0.0
1.1971835279691263e-10,0.0
1.30206991391682e-10,0.0
8.474059776350272e-11,0.0
9.217160375991062e-11,0.0
1.2870509624315936e-10,0.0
9.303415452193384e-11,0.0
1.2488686626075776e-10,0.0
8.54649220081949e-11,0.0
9.388381543537865e-11,0.0
9.668580788208348e-11,0.0
1.0063035654785222e-10,0.0
7.385422734287999e-11,0.0
7.887386422468034e-11,0.0
1.1372729147103842e-10,0.0
1.1344918925481288e-10,0.0
8.623688764194098e-11,0.0
9.864203526263428e-11,0.0
9.503347114833865e-11,0.0
